Data Graph Vertex ID,hash
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id162instance,2099297239
"swen schneider"^^http://www.w3.org/2001/xmlschema#string,-2083187132
"seal - a semantic portal with content management functionality"^^http://www.w3.org/2001/xmlschema#string,-1370964343
"18-24"^^http://www.w3.org/2001/xmlschema#string,-1723020019
http://swrc.ontoware.org/ontology#journal,603409112
"virtual enterprises and collaborative networks"^^http://www.w3.org/2001/xmlschema#string,932160039
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id351instance,249449158
"giving structured analysis techniques a formal and operational semantics with karl"^^http://www.w3.org/2001/xmlschema#string,1064237474
"jianhong chen"^^http://www.w3.org/2001/xmlschema#string,-743823947
"searching knowledge in the semantic web"^^http://www.w3.org/2001/xmlschema#string,1815332397
"ip-telefonie - standards, anwendungen und analyse"^^http://www.w3.org/2001/xmlschema#string,-860101283
"web-basiertes lernen: eine \u00c3\u0153bersicht \u00c3\u00bcber stand und entwicklungen"^^http://www.w3.org/2001/xmlschema#string,1588040178
"woochun jun"^^http://www.w3.org/2001/xmlschema#string,-5245351
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id731instance,1920695363
"isb aktuell (3/2005): s. 10-12"^^http://www.w3.org/2001/xmlschema#string,-231674525
"time-scattered heuristic for the hardware implementation of population-based aco"^^http://www.w3.org/2001/xmlschema#string,2036200641
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id986instance,-452887310
"axel polleres"^^http://www.w3.org/2001/xmlschema#string,521358018
"alexander l\u00c3\u00b6ser"^^http://www.w3.org/2001/xmlschema#string,-172886190
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id232instance,-701066975
"alberto  lavelli"^^http://www.w3.org/2001/xmlschema#string,-1290223818
"p-10"^^http://www.w3.org/2001/xmlschema#string,144126825
"proceedings of the 15th international world wide web conference"^^http://www.w3.org/2001/xmlschema#string,1336947066
"the application of any data mining algorithm needs a goal-oriented preprocessing of the data. in practical applications the preprocessing task is very time consuming and has an important in uence on the quality of the generated models. in this paper we\r\ndescribe an new approach for data preprocessing. while merging database technology with classical data mining systems using an olap engine as interface we outline an architecture for olap-based preprocessing, which enables interactive and iterative processing of data.\r\nthis high level of interaction between human and database systems enables e\u00c3\u2020cient understanding and preparing of data for building scalable data mining applications. our case study taken from the data-intensive telecommunications domain uses the proposed methodology for the generation of user communication proles. the user proles are then investigated with data mining algorithms for clustering customers with similar communication behavior and describing the investigated clusters using intensional rules."^^http://www.w3.org/2001/xmlschema#string,999379030
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id32instance,560934138
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id410instance,843742687
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id539instance,1808173361
"8-9"^^http://www.w3.org/2001/xmlschema#string,1828550114
"graphminoren"^^http://www.w3.org/2001/xmlschema#string,1704164445
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id610instance,1318659958
"comparison of multi-objective evolutionary algorithms in optimizing combinations of reinsurance contracts"^^http://www.w3.org/2001/xmlschema#string,-43229230
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id98instance,2142765917
"selected papers from the international semantic web conference (iswc) 2004, hiroshima, japan, 07-11 november 2004"^^http://www.w3.org/2001/xmlschema#string,947928330
"http://ka2portal.aifb.uni-karlsruhe.de/"^^http://www.w3.org/2001/xmlschema#string,-1823694715
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id140instance,-1897938775
"die wiederverwendung von lernobjekten gilt als probates mittel, den erheblichen zeit- und kostenaufwand zu reduzieren, der mit der erstellung neuer multimedialer lernangebote verbunden ist. dabei erweist sich das auffinden geeigneter lernmaterialien oftmals als schwierig, da diese nur selten mit aussagekr\u00c3\u00a4ftigen metadaten assoziiert sind.\r\nin dem vorliegenden beitrag wird das konzept eines alternativen, metadatenunabh\u00c3\u00a4ngigen retrieval-verfahrens vorgestellt, das die nutzungskontexte wiederverwendeter lernobjekte entdeckt, akkumuliert und analysiert und auf grundlage der gewonnenen erkenntnisse hilfestellung bei der recherche, auswahl und strukturierung von lernressourcen anbietet. angekn\u00c3\u00bcpft wird dabei an das international etablierte sharable\r\ncontent object reference model (scorm), das mit den activity trees eine viel\r\nversprechende und bislang ungenutzte m\u00c3\u00b6glichkeit er\u00c3\u00b6ffnet, die historie eines lernobjektes zu rekonstruieren und zu verwerten."^^http://www.w3.org/2001/xmlschema#string,-1755470817
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id696instance,-1753558931
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id27instance,506480952
"dawak'2000 - 2nd international conference on data warehousing and knowledge discovery, lcns september 4-6, 2000, greenwich, uk"^^http://www.w3.org/2001/xmlschema#string,-1007244779
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id966instance,-1950293671
"62"^^http://www.w3.org/2001/xmlschema#string,-828762806
"juergen angele"^^http://www.w3.org/2001/xmlschema#string,1427497647
"das fachportal io-port.net &#8211;fachinformationssystem f\u00c3\u00bcr die informatik"^^http://www.w3.org/2001/xmlschema#string,-1171326167
"innsbruck, at"^^http://www.w3.org/2001/xmlschema#string,-2145738007
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id263instance,1506028027
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id614instance,163243971
"http://www.aifb.uni-karlsruhe.de/personen/bilder/u1p2l3o4a5d81"^^http://www.w3.org/2001/xmlschema#string,-104982490
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id115instance,553031668
"one of the major problems of large scale, distributed and evolving ontologies\r\nis the potential introduction of inconsistencies. in this paper we survey\r\nfour different approaches to handling inconsistency in dl-based ontologies: consistent\r\nontology evolution, repairing inconsistencies, reasoning in the presence of\r\ninconsistencies and multi-version reasoning. we present a common formal basis\r\nfor all of them, and use this common basis to compare these approaches. we\r\ndiscuss the different requirements for each of these methods, the conditions under\r\nwhich each of them is applicable, the knowledge requirements of the various\r\nmethods, and the different usage scenarios to which they would apply."^^http://www.w3.org/2001/xmlschema#string,-457961722
"the influence of learning on rate of evolution"^^http://www.w3.org/2001/xmlschema#string,-1221223018
"h.-p. zorn"^^http://www.w3.org/2001/xmlschema#string,-955253768
"s. uyar"^^http://www.w3.org/2001/xmlschema#string,941689559
"modelling the selection of scheduling algorithm with karl"^^http://www.w3.org/2001/xmlschema#string,-1670082346
"the on-to-knowledge (otk) project applies ontologies to electronically available information to improve the quality of knowledge management in large and distributed organizations. this enables sophisticated automatic support for acquiring, representing, and accessing information. within otk a methodology and tools for intelligent access to large volumes of semistructured and textual information sources in intra-, extra-, and internet-based environments are developed and applied in several case studies. the methodology provides guidelines for introducing knowledge management concepts and tools into enterprises, helping knowledge providers and seekers to present knowledge efficiently and effectively. the methodology includes the identification of goals that should be achieved by knowledge management tools and is based on an analysis of usage scenarios and different roles knowledge workers and other stakeholders play in organizations. we focus especially on application driven ontology development."^^http://www.w3.org/2001/xmlschema#string,-2100661061
"candle - collaborative and network distributed learning environment"^^http://www.w3.org/2001/xmlschema#string,1835440868
"karl: an executable language for the conceptual model"^^http://www.w3.org/2001/xmlschema#string,-59996081
"298-312"^^http://www.w3.org/2001/xmlschema#string,1951124957
"garcez, d'avila"^^http://www.w3.org/2001/xmlschema#string,230680563
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id1156instance,-822369268
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id230instance,628021315
http://www.aifb.uni-karlsruhe.de/personen/viewpersonowl/id2081instance,-74759031
"arbeit@vu - arbeit@vu - gestaltung der arbeit in virtuellen unternehmen"^^http://www.w3.org/2001/xmlschema#string,1124183592
"danxia yang"^^http://www.w3.org/2001/xmlschema#string,-1294126354
"proceedings of the 11th international conference expert systems and their applications, avignon, may 27-31, 1991"^^http://www.w3.org/2001/xmlschema#string,-1251313359
"2956"^^http://www.w3.org/2001/xmlschema#string,-1063039150
"e-learning has been a topic of increasing interest in recent\r\nyears, due mainly to the fact that increased scheduling\r\nflexibility as well as tool support can now be offered at a widely\r\naffordable level. as a result, many e-learning platforms and\r\nsystems have been developed and commercialized; these are based on\r\nclient-server, peer-to-peer, or, more recently, web service\r\narchitectures, with a major drawback being their limitations in\r\nscalability, availability, and distribution of computing power as\r\nwell as storage capabilities. this paper tries to remedy this\r\nsituation by proposing the use of grid computing in the context of\r\ne-learning. in particular, it is shown what advantages a\r\nutilization of grid computing may have to offer and which\r\napplications could benefit from it. moreover, an architecture for\r\nan e-learning grid is outlined, and the notion of a grid\r\nlearning object is introduced."^^http://www.w3.org/2001/xmlschema#string,1946579200
"edith maier"^^http://www.w3.org/2001/xmlschema#string,1102763001
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id979instance,-754300993
"formal concept analysis has grown from a new branch of the mathematical\r\nfield of lattice theory to a widely recognized tool in computer science\r\nand elsewhere. in order to fully benefit from this theory, we believe that it\r\ncan be enriched with notions such as approximation by computation or representability. the latter are commonly studied in denotational semantics and domain theory and captured most prominently by the notion of algebraicity, e.g. of lattices. in this paper, we explore the notion of algebraicity in formal concept analysis from a category-theoretical perspective. to this end, we build on the the notion of approximable concept with a suitable category and show that the latter is equivalent to the category of algebraic lattices. at the same time, the paper provides a relatively comprehensive account of the representation theory of algebraic lattices in the framework of stone duality, relating well-known structures such as scott information systems with further formalisms from logic, topology, domains and lattice theory."^^http://www.w3.org/2001/xmlschema#string,947396923
"kaon -- ontology management infrastructure"^^http://www.w3.org/2001/xmlschema#string,-1407083366
"located at the 10th international acm sigkdd conference on knowledge discovery and data mining kdd 2004, 22nd august 2004 - seattle, wa, usa"^^http://www.w3.org/2001/xmlschema#string,-431728937
"b. mougouie"^^http://www.w3.org/2001/xmlschema#string,-243750071
"203-215"^^http://www.w3.org/2001/xmlschema#string,1139652418
"gudrun kalmbach"^^http://www.w3.org/2001/xmlschema#string,1065655240
"cunyin zhou"^^http://www.w3.org/2001/xmlschema#string,560675510
"408"^^http://www.w3.org/2001/xmlschema#string,-556993628
"software engineering education in the modern age: challenges and possibilities"^^http://www.w3.org/2001/xmlschema#string,-1998608992
"levelwise search of frequent patterns"^^http://www.w3.org/2001/xmlschema#string,-457510380
"gavin matthews"^^http://www.w3.org/2001/xmlschema#string,-1538086876
"workshop enterprise modelling and ontology: ingredients   for interoperability, at pakm 2004"^^http://www.w3.org/2001/xmlschema#string,1214833131
http://swrc.ontoware.org/ontology#publishes,-1721894861
"proc. of the second asia-pacific conference on conceptual modelling (apccm2005)"^^http://www.w3.org/2001/xmlschema#string,1853884970
"proceedings of the w3c workshop on frameworks for semantics in web services"^^http://www.w3.org/2001/xmlschema#string,479942190
"506 - 514"^^http://www.w3.org/2001/xmlschema#string,1914268989
"406"^^http://www.w3.org/2001/xmlschema#string,-1793724533
http://www.aifb.uni-karlsruhe.de/kooperationen/vieworganizationowl/id25instance,1331552277
"http://www.aifb.uni-karlsruhe.de/uli/"^^http://www.w3.org/2001/xmlschema#string,-867954606
"pricing of learning objects in a workflow-based e-learning scenario"^^http://www.w3.org/2001/xmlschema#string,1908707345
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id746instance,1229653733
http://informatik.uni-kiel.de/fluid#ub1bl292c18,-344619775
"kaisa miettinen"^^http://www.w3.org/2001/xmlschema#string,-1686135702
"second international workshop on evolution and change in data management (ecdm 2002), held in conjunction with the 21st international conference on conceptual modelling, er 2002, tampere, finland"^^http://www.w3.org/2001/xmlschema#string,-1262768986
"37-43"^^http://www.w3.org/2001/xmlschema#string,-2135781926
"proc. hawaii international conference on system sciences, hicss-38"^^http://www.w3.org/2001/xmlschema#string,-1638281037
"comparing conceptual, partitional and agglomerative clustering for learning taxonomies from text"^^http://www.w3.org/2001/xmlschema#string,1700777355
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id720instance,-2088385133
"online pr\u00c3\u00bcfung mit ilias"^^http://www.w3.org/2001/xmlschema#string,298055025
"skill management systems serve as technical platforms for mostly, though not exclusively, corporate-internal market places for skills and know-how. the systems are typically built on top of a database that contains profiles of employees and applicants. thus, the skills may be retrieved through database queries. however, these approaches incur two major problems, viz. the finding of approximate matches and the maintenance of skill data. in this paper we describe two systems that leverage corporate skill knowledge by offering advanced means for both. we present proper that uses means from decision theory to allow for compensate skill matching. then, we describe ontoproper that combines these methods with intelligent means for inferencing of skill data. for the latter an ontology provides background knowledge, i.e. conceptual structures and rules, which supplement the skill database with ground and inferred facts from secondary information, such as project documents. these supplement facts re-duce maintenance efforts since much secondary information is gathered in the organizational memory through common working tasks. keywords: skill management, human resource management, ontologies, intranet application."^^http://www.w3.org/2001/xmlschema#string,-1455767002
"proceedings of the 13th www conference"^^http://www.w3.org/2001/xmlschema#string,-1424500973
http://informatik.uni-kiel.de/fluid#ub1bl418c18,523920466
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id205instance,1876996494
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id1251instance,644096181
"thorsten m\u00c3\u00bcller"^^http://www.w3.org/2001/xmlschema#string,-1064083765
"proc. of ijcai'03 workshop on ontologies and distributed systems"^^http://www.w3.org/2001/xmlschema#string,1050380768
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id5instance,-1734765426
"courseware-engineering"^^http://www.w3.org/2001/xmlschema#string,-1141115712
"second international workshop on ontologies in agent systems (oas 2002) , held at the 1st international conference on autonomous agents & multiagent systems, 15 or 16 july 2002, bologna, italy."^^http://www.w3.org/2001/xmlschema#string,-451956782
"verbundtagung wirtschaftsinformatik 2000"^^http://www.w3.org/2001/xmlschema#string,-291052594
"vincent schickel-zuber"^^http://www.w3.org/2001/xmlschema#string,1308190476
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id1118instance,551663354
"daniele turi"^^http://www.w3.org/2001/xmlschema#string,-1022655013
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id3instance,332934118
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id751instance,1444640582
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id126instance,292822299
"mulo - multikriterielle optimierung"^^http://www.w3.org/2001/xmlschema#string,-1718277638
http://swrc.ontoware.org/ontology#carriesout,1167672827
"quantitative methods in finance conference, book of abstracts p. 90"^^http://www.w3.org/2001/xmlschema#string,417876711
"proceedings of the second international conference on rules and rule markup languages for the semantic web, ruleml2006"^^http://www.w3.org/2001/xmlschema#string,-1797912344
"shenqing yang"^^http://www.w3.org/2001/xmlschema#string,1899499530
"e-skills certification in europe: voluntary approaches to setting european level quality standards"^^http://www.w3.org/2001/xmlschema#string,-999439401
"alberto lavelli"^^http://www.w3.org/2001/xmlschema#string,1630399034
"manfred gehann"^^http://www.w3.org/2001/xmlschema#string,1195479378
"392"^^http://www.w3.org/2001/xmlschema#string,-2018712784
"java web course - an application of ilias"^^http://www.w3.org/2001/xmlschema#string,-956868617
"a metamodel for annotations of ontology elements in owl dl"^^http://www.w3.org/2001/xmlschema#string,186103746
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id599instance,-448144418
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id1002instance,-1406861997
"in diesem artikel wird dargestellt, wie verfahren aus der wissensrepr\u00c3\u00a4sentation, der computerlinguistik, dem information retrieval und aus dem bereich datenbanken eingesetzt werden k\u00c3\u00b6nnen, um f\u00c3\u00bcr suchmaschinen und in dokumen tenserver neue funktionalit\u00c3\u00a4ten bereitzustellen."^^http://www.w3.org/2001/xmlschema#string,-1129064710
http://informatik.uni-kiel.de/fluid#ub1bl474c18,609855010
http://www.aifb.uni-karlsruhe.de/forschungsgebiete/viewforschungsgebietowl/id124instance,-1253533949
"+49 (721) 608 3710"^^http://www.w3.org/2001/xmlschema#string,-1329055381
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id425instance,-229100207
"der einsatz mobiler technologien im customer relationship management bietet unternehmen entscheidende wettbewerbsvorteile. der vorliegende beitrag erl\u00c3\u00a4utert, worin diese vorteile f\u00c3\u00bcr kleine und mittelst\u00c3\u00a4ndische unternehmen bestehen, welche prozesse sich mobil unterst\u00c3\u00bctzen lassen und wie die umsetzung von mobilem crm erfolgen kann."^^http://www.w3.org/2001/xmlschema#string,2061186060
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id184instance,-980976323
"markus zaich"^^http://www.w3.org/2001/xmlschema#string,-127434782
"multi-swarms, exclusion, and anti-convergence in dynamic environments"^^http://www.w3.org/2001/xmlschema#string,755626140
http://informatik.uni-kiel.de/fluid#ub1bl690c27,2011735707
"186-192"^^http://www.w3.org/2001/xmlschema#string,-729882115
"logic"^^http://www.w3.org/2001/xmlschema#string,-1124452651
"knowledge engineering and knowledge management. methods, models, and tools. proc. ekaw '00"^^http://www.w3.org/2001/xmlschema#string,362468871
"proceedings of the modellierung '98, m\u00c3\u00bcnster"^^http://www.w3.org/2001/xmlschema#string,-1393749555
"1407-1420"^^http://www.w3.org/2001/xmlschema#string,21254257
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id148instance,253524483
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id715instance,146892824
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id852instance,-1489178232
"text clustering typically involves clustering in a high dimensional space, which appears difficult with regard to virtually all practical settings. in addition, given a particular clustering result it is typically very hard to come up with a good explanation of why the text clusters have been constructed the way they are. in this paper, we propose a new approach for applying background knowledge during preprocessing in order to improve clustering results and allow for selection between results. we built various views basing our selection of text features on a heterarchy of concepts. based on these aggregations, we compute multiple clustering results using k-means. the results may be distinguished and explained by the corresponding selection of concepts in the ontology. our results compare favourably with a sophisticated baseline preprocessing strategy."^^http://www.w3.org/2001/xmlschema#string,218218724
"andreas hotho"^^http://www.w3.org/2001/xmlschema#string,-1310975605
"o. gromova"^^http://www.w3.org/2001/xmlschema#string,1182051131
"roland kunzweiler"^^http://www.w3.org/2001/xmlschema#string,-1538761182
"markus l. noga"^^http://www.w3.org/2001/xmlschema#string,23230663
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id906instance,-670418832
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id317instance,574904219
"bridging the paradigm gap with rules for owl"^^http://www.w3.org/2001/xmlschema#string,-207232334
"this deliverable is part of the &#8220;wp 2.6 weaving the european semantic web research network&#8221;. this deliverable provides an overview about the workshops and conferences organized in 2005 under the umbrella of knowledge web by its partners. \r\n\r\nsupport of events is organized along the well-defined set of criteria which enable different levels of support as introduced earlier in knowledge web deliverable 2.6.3 which also covers an overview of events organized in 2004."^^http://www.w3.org/2001/xmlschema#string,1156768947
"carlos buil"^^http://www.w3.org/2001/xmlschema#string,837726125
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id744instance,-2130104458
"10th annual workshop on economic heterogeneous interacting agents (wehia 2005)"^^http://www.w3.org/2001/xmlschema#string,555858349
"72-79"^^http://www.w3.org/2001/xmlschema#string,-1808427498
"proc. of i-know '03 - 3rd international conference on knowledge management, july 2-4, graz, austria"^^http://www.w3.org/2001/xmlschema#string,-472296898
"tobias dietrich"^^http://www.w3.org/2001/xmlschema#string,237833513
"andreas mitschele"^^http://www.w3.org/2001/xmlschema#string,1666356829
"marco cruciani"^^http://www.w3.org/2001/xmlschema#string,-281312159
"april"^^http://www.w3.org/2001/xmlschema#string,-1082553812
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id1219instance,1539874456
"1896"^^http://www.w3.org/2001/xmlschema#string,-537756421
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id838instance,1125213324
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id14instance,1263053355
"0721 / 90 91 336"^^http://www.w3.org/2001/xmlschema#string,1637628715
"http://www.aifb.uni-karlsruhe.de/personen/bilder/u1p2l3o4a5d2085"^^http://www.w3.org/2001/xmlschema#string,-1970580779
"library management"^^http://www.w3.org/2001/xmlschema#string,-602748969
"369"^^http://www.w3.org/2001/xmlschema#string,1043991690
"surfing the service web"^^http://www.w3.org/2001/xmlschema#string,-1674691537
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id214instance,-1463071011
"proceedings of the eighth international conference on enterprise information systems (iceis 2006)"^^http://www.w3.org/2001/xmlschema#string,-1752054098
"n. nikolov"^^http://www.w3.org/2001/xmlschema#string,-378812173
"qingxiang wu"^^http://www.w3.org/2001/xmlschema#string,1463221925
"conceptual structures: logical, linguistic, and computational issues. proc. iccs '00"^^http://www.w3.org/2001/xmlschema#string,1437259540
"proc. of the international conference of operations research 2000"^^http://www.w3.org/2001/xmlschema#string,-1249585471
"x-media deliverable id2.1"^^http://www.w3.org/2001/xmlschema#string,519636402
"new trends in knowledge processing - data mining, semantic web and computational science. proc. 6th sanken international symposium"^^http://www.w3.org/2001/xmlschema#string,1217809423
"149"^^http://www.w3.org/2001/xmlschema#string,230655624
"http://www.aifb.uni-karlsruhe.de/personen/bilder/u1p2l3o4a5d12"^^http://www.w3.org/2001/xmlschema#string,1129434495
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id193instance,1048705394
"457-470"^^http://www.w3.org/2001/xmlschema#string,1554228321
"http://www.bulander.de/3.html"^^http://www.w3.org/2001/xmlschema#string,1923566529
"3782"^^http://www.w3.org/2001/xmlschema#string,-2092027001
"on-to-knowledge: semantic web enabled knowledge management"^^http://www.w3.org/2001/xmlschema#string,-1305312666
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id845instance,680858369
"workshop at the 2nd international semantic web conference (iswc 2003), 20-23 october 2003, sundial resort, sanibel island, florida, usa"^^http://www.w3.org/2001/xmlschema#string,-1512605150
"proceedings of the the 3rd international semantic web user interaction workshop (swui2006)"^^http://www.w3.org/2001/xmlschema#string,-664249878
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id702instance,-581872649
"most ontologies today exist in pure form without any additional\r\ninformation, e.g. authorship or domain specific information. the\r\nproposed ontology metadata vocabulary (omv) aims to establish a\r\nstandard which enables users from academia and industry to\r\nidentify, find and apply -- basically meaning to reuse --\r\nontologies effectively and efficiently. our demo/poster\r\ncontribution consists of the presentation of the up-and-running\r\nmetadata portal onthology (``anthology of ontologies'') which\r\nimplements the proposed omv to support users in accessing and\r\nreusing of ontologies. omv is available for download at\r\nhttp://ontoware.org/projects/omv/ , onthology is available\r\nat http://www.onthology.org/ ."^^http://www.w3.org/2001/xmlschema#string,1675563461
"data mining"^^http://www.w3.org/2001/xmlschema#string,88420910
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id153instance,-925258456
"7/06"^^http://www.w3.org/2001/xmlschema#string,1033923556
http://www.aifb.uni-karlsruhe.de/forschungsgebiete/viewforschungsgebietowl/id7instance,-1764634133
"workshop proceedings 2004"^^http://www.w3.org/2001/xmlschema#string,-51047339
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id1350instance,260603916
"http://www.aifb.uni-karlsruhe.de/personen/bilder/u1p2l3o4a5d1954"^^http://www.w3.org/2001/xmlschema#string,1113539657
http://www.aifb.uni-karlsruhe.de/personen/viewpersonowl/id1989instance,1234132703
"asian semantic web conference"^^http://www.w3.org/2001/xmlschema#string,1998335599
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id795instance,243057711
"156"^^http://www.w3.org/2001/xmlschema#string,-2108643362
"greg gulrajani"^^http://www.w3.org/2001/xmlschema#string,391818773
"52-53"^^http://www.w3.org/2001/xmlschema#string,-425901312
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id719instance,-1956999723
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id650instance,-1368306167
"fred: ontology-based agents for enabling e-coaching support in a large company"^^http://www.w3.org/2001/xmlschema#string,1284374005
"wonderweb deliverable d6"^^http://www.w3.org/2001/xmlschema#string,-796866007
"erich neuhold"^^http://www.w3.org/2001/xmlschema#string,969042182
http://www.aifb.uni-karlsruhe.de/personen/viewpersonowl/id2119instance,-107588484
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id1059instance,-410722732
"wirtschaftsinformatik 2003, medien - m\u00c3\u00a4rkte - mobilit\u00c3\u00a4t"^^http://www.w3.org/2001/xmlschema#string,-966786532
"ontology learning from text: an overview"^^http://www.w3.org/2001/xmlschema#string,1483245663
"wim peters"^^http://www.w3.org/2001/xmlschema#string,-1891102919
"international conference on autonomic computing (icac-04)"^^http://www.w3.org/2001/xmlschema#string,1880703679
"alicante, spain"^^http://www.w3.org/2001/xmlschema#string,-1029661231
"multimedia annotation & retrieval"^^http://www.w3.org/2001/xmlschema#string,-1444840658
"325-333"^^http://www.w3.org/2001/xmlschema#string,1766629064
"diplomarbeit"^^http://www.w3.org/2001/xmlschema#string,2140649520
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id823instance,2110165467
"http://www.nukath.uni-karlsruhe.de/"^^http://www.w3.org/2001/xmlschema#string,-576733863
"+49 (0) 721 608 6580"^^http://www.w3.org/2001/xmlschema#string,2001290343
"proceedings of evaluation of ontology-based tools (eon2003) at 2nd international semantic web conference (iswc 2003)"^^http://www.w3.org/2001/xmlschema#string,-252569641
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id292instance,-395102812
"alistair duke"^^http://www.w3.org/2001/xmlschema#string,-1411558387
"proceedings of the 6th international conference on knowledge management (i-know 06), graz, austria, september 6-8, 2006"^^http://www.w3.org/2001/xmlschema#string,1285338679
"workshop at the 3rd international semantic web conference (iswc 2004), 7th-11th november 2004, hiroshima prince hotel, hiroshima, japan"^^http://www.w3.org/2001/xmlschema#string,1079330420
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id104instance,-966094774
"eine werkzeugarchitektur zur unterst\u00c3\u00bctzung von autoren und dozenten in der internet-basierten aus- und weiterbildung"^^http://www.w3.org/2001/xmlschema#string,-241837845
"knowledge portals provide views onto domain-specific information on the world wide web, thus facilitating their users to find relevant, domain-specific information. the construction of intelligent access and the provisioning of information to knowledge portals, however, remained an ad hoc task requiring extensive manual editing and maintenance by the knowledge portal providers. in order to diminish these efforts we use ontologies as a conceptual backbone for providing, accessing and structuring information in a comprehensive approach for building and maintaining knowledge portals. we present one research and one commercial case study that show how our approach is used in practice."^^http://www.w3.org/2001/xmlschema#string,1320518868
http://www.aifb.uni-karlsruhe.de/publikationen/viewpublikationowl/id229instance,-373292266
http://www.aifb.uni-karlsruhe.de/kooperationen/vieworganizationowl/id1instance,1993850370
http://informatik.uni-kiel.de/fluid#ub1bl410c18,1593771966
"added value management mit wiski (s)pur"^^http://www.w3.org/2001/xmlschema#string,-1580437862
"v{\"a}xj{\"o}, sweden"^^http://www.w3.org/2001/xmlschema#string,-369083829
"357-378"^^http://www.w3.org/2001/xmlschema#string,442284853
http://www.aifb.uni-karlsruhe.de/publikationen/viewexternerautorowl/id652instance,-529346946
"franz rammig"^^http://www.w3.org/2001/xmlschema#string,-1598837171
"information extraction tools"^^http://www.w3.org/2001/xmlschema#string,579017106
"parameterized and exact computation, first international workshop, iwpec 2004, bergen, norway, september 14 - 17, 2004, proceedings"^^http://www.w3.org/2001/xmlschema#string,1506941833
"451-452"^^http://www.w3.org/2001/xmlschema#string,-1555048705
http://www.aifb.uni-karlsruhe.de/personen/viewpersonowl/id1958instance,-818847475
